providerId,providerName_old,address_old,city_old,state_old,zipCode_old,region,Latitude,Longitude,Accuracy Score,Accuracy Type,Number,Street,City,State,County,Zip,Country,providerName
420085,GRAND STRAND REGIONAL MEDICAL CENTER,809 82ND PARKWAY,MYRTLE BEACH,South Carolina,29572,SC - Charleston,33.758542,-78.820016,1,rooftop,809,82nd Pkwy,Myrtle Beach,SC,Horry County,29572,US,Grand Strand Regional Medical Center
420086,PALMETTO HEALTH BAPTIST,TAYLOR AT MARION ST,COLUMBIA,South Carolina,29220,SC - Columbia,34.007632,-81.032713,1,intersection,,Marion St,Columbia,SC,Richland County,29201,US,Palmetto Health Baptist
420087,ROPER HOSPITAL,316 CALHOUN ST,CHARLESTON,South Carolina,29401,SC - Charleston,32.782892,-79.949585,1,rooftop,316,Calhoun St,Charleston,SC,Charleston County,29403,US,Roper Hospital
420089,EAST COOPER MEDICAL CENTER,2000 HOSPITAL DR,MOUNT PLEASANT,South Carolina,29464,SC - Charleston,32.82096,-79.875911,0.8,street_center,,Hospitality St,Mount Pleasant,SC,Charleston County,29464,US,East Cooper Medical Center
420091,CAROLINAS HOSPITAL SYSTEM,805 PAMPLICO HWY BOX 100550,FLORENCE,South Carolina,29505,SC - Florence,34.160092,-79.752058,0.8,rooftop,805,Pamplico Hwy,Florence,SC,Florence County,29505,US,Carolinas Hospital System
420098,WACCAMAW COMMUNITY HOSPITAL,4070 HIGHWAY 17 BYPASS,MURRELLS INLET,South Carolina,29576,SC - Charleston,33.559764,-79.041492,1,range_interpolation,4070,Us Hwy 17,Murrells Inlet,SC,Georgetown County,29576,US,Waccamaw Community Hospital
420101,COASTAL CAROLINA HOSPITAL,1000 MEDICAL CENTER DRIVE,HARDEEVILLE,South Carolina,29927,GA - Savannah,32.244037,-81.074835,0.33,place,,,Hardeeville,SC,Jasper County,29927,US,Coastal Carolina Hospital
420102,GHS PATEWOOD MEMORIAL HOSPITAL,175 PATEWOOD DRIVE,GREENVILLE,South Carolina,29615,SC - Greenville,34.851877,-82.327153,1,rooftop,175,Patewood Dr,Greenville,SC,Greenville County,29615,US,Ghs Patewood Memorial Hospital
420103,PELHAM MEDICAL CENTER,250 WESTMORELAND ROAD,GREER,South Carolina,29651,SC - Greenville,34.863542,-82.22085,1,range_interpolation,250,Westmoreland Rd,Greer,SC,Spartanburg County,29651,US,Pelham Medical Center
420105,MCLEOD LORIS SEACOAST HOSPITAL,3655 MITCHELL STREET,LORIS,South Carolina,29569,SC - Florence,34.057383,-78.89841,1,rooftop,3655,Mitchell St,Loris,SC,Horry County,29569,US,Mcleod Loris Seacoast Hospital
420106,PALMETTO HEALTH BAPTIST PARKRIDGE,400 PALMETTO HEALTH PARKWAY,COLUMBIA,South Carolina,29212,SC - Columbia,34.037556,-81.046418,0.8,street_center,,Palmetto Ave,Columbia,SC,Richland County,29203,US,Palmetto Health Baptist Parkridge
430005,PRAIRIE LAKES HOSPITAL,401 9TH AVENUE NW  POST OFFICE BOX 1210,WATERTOWN,South Dakota,57201,SD - Sioux Falls,44.910901,-97.120379,1,rooftop,401,9th Ave NW,Watertown,SD,Codington County,57201,US,Prairie Lakes Hospital
430008,BROOKINGS HEALTH SYSTEM,300 22ND AVE,BROOKINGS,South Dakota,57006,SD - Sioux Falls,44.307761,-96.767104,1,rooftop,300,22nd Ave,Brookings,SD,Brookings County,57006,US,Brookings Health System
430012,AVERA SACRED HEART HOSPITAL,501 SUMMIT,YANKTON,South Dakota,57078,SD - Sioux Falls,42.87175,-97.407263,0.9,rooftop,501,Summit St,Yankton,SD,Yankton County,57078,US,Avera Sacred Heart Hospital
430013,AVERA QUEEN OF PEACE,525 N FOSTER,MITCHELL,South Dakota,57301,SD - Sioux Falls,43.713948,-98.007485,1,range_interpolation,525,Foster St,Mitchell,SD,Davison County,57301,US,Avera Queen Of Peace
430014,AVERA ST LUKES,305 S STATE ST  POST OFFICE BOX 4450,ABERDEEN,South Dakota,57401,SD - Sioux Falls,45.46166,-98.479202,1,rooftop,305,S State St,Aberdeen,SD,Brown County,57401,US,Avera St Lukes
430015,AVERA ST MARY'S HOSPITAL,801 E SIOUX,PIERRE,South Dakota,57501,SD - Sioux Falls,44.360434,-100.341686,1,rooftop,801,E Sioux Ave,Pierre,SD,Hughes County,57501,US,Avera St Mary'S Hospital
430016,AVERA MCKENNAN HOSPITAL & UNIVERSITY HEALTH CENTER,1325 S CLIFF AVE  POST OFFICE BOX 5045,SIOUX FALLS,South Dakota,57117,SD - Sioux Falls,43.533949,-96.71482,1,rooftop,1325,S Cliff Ave,Sioux Falls,SD,Minnehaha County,57105,US,Avera Mckennan Hospital & University Health Center
430027,SANFORD USD MEDICAL CENTER,1305 W 18TH ST  POST OFFICE BOX 5039,SIOUX FALLS,South Dakota,57117,SD - Sioux Falls,43.535481,-96.742857,1,rooftop,1305,W 18th St,Sioux Falls,SD,Minnehaha County,57105,US,Sanford Usd Medical Center
430048,SPEARFISH REGIONAL HOSPITAL,1440 N MAIN ST,SPEARFISH,South Dakota,57783,SD - Rapid City,44.498137,-103.861126,1,rooftop,1440,N Main St,Spearfish,SD,Lawrence County,57783,US,Spearfish Regional Hospital
430077,RAPID CITY REGIONAL HOSPITAL,353 FAIRMONT BLVD  POST OFFICE BOX 6000,RAPID CITY,South Dakota,57701,SD - Rapid City,44.057427,-103.225226,1,rooftop,353,Fairmont Blvd,Rapid City,SD,Pennington County,57701,US,Rapid City Regional Hospital
430089,DUNES SURGICAL HOSPITAL,600 SIOUX POINT ROAD,DAKOTA DUNES,South Dakota,57049,IA - Sioux City,42.505632,-96.49611,1,rooftop,600,Sioux Point Rd,North Sioux City,SD,Union County,57049,US,Dunes Surgical Hospital
430090,SIOUX FALLS SPECIALTY HOSPITAL LLP,910 EAST 20TH STREET,SIOUX FALLS,South Dakota,57105,SD - Sioux Falls,43.535337,-96.714268,0.7,rooftop,910,E 20th St,Sioux Falls,SD,Minnehaha County,57105,US,Sioux Falls Specialty Hospital Llp
430091,BLACK HILLS SURGICAL HOSPITAL LLP,216 ANAMARIA DR,RAPID CITY,South Dakota,57703,SD - Rapid City,44.046418,-103.223603,0.9,rooftop,216,Annamaria Dr,Rapid City,SD,Pennington County,57701,US,Black Hills Surgical Hospital Llp
430092,DAKOTA PLAINS SURGICAL CENTER LLP,701 8TH AVENUE NW SUITE C,ABERDEEN,South Dakota,57401,SD - Sioux Falls,45.473914,-98.501606,1,rooftop,701,8th Ave NW,Aberdeen,SD,Brown County,57401,US,Dakota Plains Surgical Center Llp
430095,AVERA HEART HOSPITAL OF SOUTH DAKOTA,4500 W 69TH ST,SIOUX FALLS,South Dakota,57108,SD - Sioux Falls,43.490981,-96.780686,1,rooftop,4500,W 69th St,Sioux Falls,SD,Lincoln County,57108,US,Avera Heart Hospital Of South Dakota
430096,LEWIS AND CLARK SPECIALTY HOSPITAL,2601 FOX RUN PARKWAY,YANKTON,South Dakota,57078,SD - Sioux Falls,42.899145,-97.400972,1,rooftop,2601,Fox Run Pkwy,Yankton,SD,Yankton County,57078,US,Lewis And Clark Specialty Hospital
430097,SANFORD ABERDEEN MEDICAL CENTER,2905 3RD AVE SE,ABERDEEN,South Dakota,57402,SD - Sioux Falls,45.462001,-98.444931,0.8,range_interpolation,2905,3rd Ave SE,Aberdeen,SD,Brown County,57402,US,Sanford Aberdeen Medical Center
440002,JACKSON-MADISON COUNTY GENERAL HOSPITAL,620 SKYLINE DRIVE,JACKSON,Tennessee,38301,TN - Jackson,35.639411,-88.832793,1,range_interpolation,620,Skyline Dr,Jackson,TN,Madison County,38301,US,Jackson-Madison County General Hospital
440003,SUMNER REGIONAL MEDICAL CENTER,555 HARTSVILLE PIKE,GALLATIN,Tennessee,37066,TN - Nashville,36.390725,-86.432546,1,range_interpolation,555,Hartsville Pike,Gallatin,TN,Sumner County,37066,US,Sumner Regional Medical Center
440006,TRISTAR SKYLINE MEDICAL CENTER,3441 DICKERSON PIKE,NASHVILLE,Tennessee,37207,TN - Nashville,36.243875,-86.754307,1,rooftop,3441,Dickerson Pike,Nashville,TN,Davidson County,37207,US,Tristar Skyline Medical Center
440009,CUMBERLAND MEDICAL CENTER,421 S MAIN ST,CROSSVILLE,Tennessee,38555,TN - Nashville,35.942183,-85.02232,1,range_interpolation,421,S Main St,Crossville,TN,Cumberland County,38555,US,Cumberland Medical Center
440011,BLOUNT MEMORIAL HOSPITAL,907 E LAMAR ALEXANDER PARKWAY,MARYVILLE,Tennessee,37804,TN - Knoxville,35.756457,-83.958852,1,rooftop,907,E Lamar Alexander Pkwy,Maryville,TN,Blount County,37804,US,Blount Memorial Hospital
440012,WELLMONT BRISTOL REGIONAL MEDICAL CENTER,ONE MEDICAL PARK BLVD,BRISTOL,Tennessee,37620,TN - Kingsport,36.531703,-82.192545,1,place,,,Bristol,TN,Sullivan County,37620,US,Wellmont Bristol Regional Medical Center
440015,THE UNIVERSITY OF TN MEDICAL CENTER,1924 ALCOA HIGHWAY,KNOXVILLE,Tennessee,37920,TN - Knoxville,35.940401,-83.948852,1,range_interpolation,1924,Alcoa Hwy,Knoxville,TN,Knox County,37920,US,The University Of Tn Medical Center
440017,WELLMONT HOLSTON VALLEY MEDICAL CENTER,130 WEST RAVINE ROAD,KINGSPORT,Tennessee,37662,TN - Kingsport,36.550767,-82.552497,1,range_interpolation,130,W Ravine Rd,Kingsport,TN,Sullivan County,37660,US,Wellmont Holston Valley Medical Center
440018,SYCAMORE SHOALS HOSPITAL,1501 WEST ELK AVENUE,ELIZABETHTON,Tennessee,37643,TN - Johnson City,36.345953,-82.249897,1,rooftop,1501,W Elk Ave,Elizabethton,TN,Carter County,37643,US,Sycamore Shoals Hospital
440025,"LAUGHLIN MEMORIAL HOSPITAL, INC",1420 TUSCULUM BLVD,GREENEVILLE,Tennessee,37745,TN - Knoxville,36.175006,-82.791084,1,range_interpolation,1420,Tusculum Blvd,Greeneville,TN,Greene County,37745,US,"Laughlin Memorial Hospital, Inc"
440029,WILLIAMSON MEDICAL CENTER,4321 CAROTHERS PARKWAY,FRANKLIN,Tennessee,37067,TN - Nashville,35.916345,-86.819643,1,rooftop,4321,Carothers Pkwy,Franklin,TN,Williamson County,37067,US,Williamson Medical Center
440030,MORRISTOWN HAMBLEN HOSPITAL ASSOCIATION,908 W 4TH NORTH ST,MORRISTOWN,Tennessee,37814,TN - Knoxville,36.221575,-83.28604,0.9,range_interpolation,908,E 4th North St,Morristown,TN,Hamblen County,37814,US,Morristown Hamblen Hospital Association
440034,METHODIST MEDICAL CENTER OF OAK RIDGE,990 OAK RIDGE TURNPIKE BOX 529,OAK RIDGE,Tennessee,37830,TN - Knoxville,36.024161,-84.243243,1,range_interpolation,990,Oak Ridge Tpke,Oak Ridge,TN,Anderson County,37830,US,Methodist Medical Center Of Oak Ridge
440035,GATEWAY MEDICAL CENTER,651 DUNLOP LANE,CLARKSVILLE,Tennessee,37040,TN - Nashville,36.580135,-87.269983,1,range_interpolation,651,Dunlop Ln,Clarksville,TN,Montgomery County,37040,US,Gateway Medical Center
440039,VANDERBILT UNIVERSITY HOSPITAL,1161 21ST AVENUE SOUTH,NASHVILLE,Tennessee,37232,TN - Nashville,36.145075,-86.801267,1,rooftop,1161,21st Ave S,Nashville,TN,Davidson County,37212,US,Vanderbilt University Hospital
440046,TRISTAR HORIZON MEDICAL CENTER,111 HIGHWAY 70 EAST,DICKSON,Tennessee,37055,TN - Nashville,36.074827,-87.368677,0.9,range_interpolation,111,Henslee Dr,Dickson,TN,Dickson County,37055,US,Tristar Horizon Medical Center
440048,BAPTIST MEMORIAL HOSPITAL,6019 WALNUT GROVE ROAD,MEMPHIS,Tennessee,38120,TN - Memphis,35.1303,-89.861943,1,rooftop,6019,Walnut Grove Rd,Memphis,TN,Shelby County,38120,US,Baptist Memorial Hospital
440049,METHODIST HEALTHCARE MEMPHIS HOSPITALS,1265 UNION AVE SUITE 700,MEMPHIS,Tennessee,38104,TN - Memphis,35.136898,-90.019419,1,rooftop,1265,Union Ave,Memphis,TN,Shelby County,38104,US,Methodist Healthcare Memphis Hospitals
440050,TAKOMA REGIONAL HOSPITAL,401 TAKOMA AVE,GREENEVILLE,Tennessee,37743,TN - Knoxville,36.151853,-82.845021,1,range_interpolation,401,Takoma Ave,Greeneville,TN,Greene County,37743,US,Takoma Regional Hospital
440053,SAINT THOMAS RUTHERFORD HOSPITAL,1700 MEDICAL CENTER PARKWAY,MURFREESBORO,Tennessee,37129,TN - Nashville,35.861271,-86.425167,1,rooftop,1700,Medical Center Pkwy,Murfreesboro,TN,Rutherford County,37129,US,Saint Thomas Rutherford Hospital
440056,TENNOVA HEALTHCARE-JEFFERSON MEMORIAL HOSPITAL,110 HOSPITAL DRIVE,JEFFERSON CITY,Tennessee,37760,TN - Knoxville,36.09903,-83.457262,0.33,place,,,Jefferson City,TN,Jefferson County,37760,US,Tennova Healthcare-Jefferson Memorial Hospital
440058,SOUTHERN TENNESSEE REGIONAL HLTH SYSTEM WINCHESTER,185 HOSPITAL ROAD,WINCHESTER,Tennessee,37398,TN - Nashville,35.1762,-86.090843,1,range_interpolation,185,Hospital Rd,Winchester,TN,Franklin County,37398,US,Southern Tennessee Regional Hlth System Winchester
440059,COOKEVILLE REGIONAL MEDICAL CENTER,1 MEDICAL CENTER BOULEVARD,COOKEVILLE,Tennessee,38501,TN - Nashville,36.170215,-85.508478,1,rooftop,1,Medical Center Blvd,Cookeville,TN,Putnam County,38501,US,Cookeville Regional Medical Center
440063,JOHNSON CITY MEDICAL CENTER,400 N STATE OF FRANKLIN RD,JOHNSON CITY,Tennessee,37604,TN - Johnson City,36.308372,-82.385764,1,rooftop,400,N State Of Franklin Rd,Johnson City,TN,Washington County,37604,US,Johnson City Medical Center
440065,NORTHCREST MEDICAL CENTER,100 NORTHCREST DRIVE,SPRINGFIELD,Tennessee,37172,TN - Nashville,36.51351,-86.888624,0.33,place,,,Springfield,TN,Robertson County,37172,US,Northcrest Medical Center
440067,LAKEWAY REGIONAL HOSPITAL,726 MCFARLAND ST,MORRISTOWN,Tennessee,37814,TN - Knoxville,36.214713,-83.304132,1,range_interpolation,726,McFarland St,Morristown,TN,Hamblen County,37814,US,Lakeway Regional Hospital
440068,STARR REGIONAL MEDICAL CENTER ATHENS,1114 W MADISON AVE,ATHENS,Tennessee,37371,TN - Knoxville,35.44029,-84.607541,1,range_interpolation,1114,W Madison Ave,Athens,TN,McMinn County,37303,US,Starr Regional Medical Center Athens
440073,MAURY REGIONAL HOSPITAL,1224 TROTWOOD AVE,COLUMBIA,Tennessee,38401,TN - Nashville,35.60648,-87.065306,1,range_interpolation,1224,Trotwood Ave,Columbia,TN,Maury County,38401,US,Maury Regional Hospital
440081,LECONTE MEDICAL CENTER,742 MIDDLECREEK ROAD,SEVIERVILLE,Tennessee,37862,TN - Knoxville,35.854643,-83.537518,1,range_interpolation,742,Middle Creek Rd,Sevierville,TN,Sevier County,37862,US,Leconte Medical Center
440082,SAINT THOMAS WEST HOSPITAL,"4220 HARDING RD, PO BOX 380",NASHVILLE,Tennessee,37205,TN - Nashville,36.129352,-86.844694,1,rooftop,4220,Harding Pike,Nashville,TN,Davidson County,37205,US,Saint Thomas West Hospital
440084,SWEETWATER HOSPITAL ASSOCIATION,304 WRIGHT ST,SWEETWATER,Tennessee,37874,TN - Knoxville,35.600347,-84.464123,1,range_interpolation,304,Wright St,Sweetwater,TN,Monroe County,37874,US,Sweetwater Hospital Association
440091,"MEMORIAL HEALTHCARE SYSTEM, INC",2525 DESALES AVE,CHATTANOOGA,Tennessee,37404,TN - Chattanooga,35.040308,-85.261457,1,range_interpolation,2525,Desales Ave,Chattanooga,TN,Hamilton County,37404,US,"Memorial Healthcare System, Inc"
440102,LINCOLN MEDICAL CENTER,106 MEDICAL CENTER BLVD,FAYETTEVILLE,Tennessee,37334,AL - Huntsville,35.149371,-86.558105,0.8,range_interpolation,106,Medical Center Blvd,Fayetteville,TN,Lincoln County,37334,US,Lincoln Medical Center
440104,ERLANGER MEDICAL CENTER,975 E 3RD ST,CHATTANOOGA,Tennessee,37403,TN - Chattanooga,35.048719,-85.290431,1,rooftop,975,E 3rd St,Chattanooga,TN,Hamilton County,37403,US,Erlanger Medical Center
440120,TENNOVA HEALTHCARE,900 EAST OAK HILL AVENUE,KNOXVILLE,Tennessee,37917,TN - Knoxville,35.988315,-83.932574,0.8,street_center,,E Oak Hill Ave,Knoxville,TN,Knox County,37917,US,Tennova Healthcare
440125,FORT SANDERS REGIONAL MEDICAL CENTER,1901 W CLINCH AVE,KNOXVILLE,Tennessee,37916,TN - Knoxville,35.957021,-83.93621,1,range_interpolation,1901,Clinch Ave,Knoxville,TN,Knox County,37916,US,Fort Sanders Regional Medical Center
440130,BAPTIST MEMORIAL HOSPITAL UNION CITY,"1201 BISHOP ST, PO BOX 310",UNION CITY,Tennessee,38261,TN - Memphis,36.414701,-89.04471,1,range_interpolation,1201,Bishop St,Union City,TN,Obion County,38261,US,Baptist Memorial Hospital Union City
440132,HENRY COUNTY MEDICAL CENTER,301 TYSON AV,PARIS,Tennessee,38242,TN - Jackson,36.298533,-88.310741,1,range_interpolation,301,Tyson Ave,Paris,TN,Henry County,38242,US,Henry County Medical Center
440133,SAINT THOMAS MIDTOWN HOSPITAL,2000 CHURCH ST,NASHVILLE,Tennessee,37236,TN - Nashville,36.154186,-86.803266,1,rooftop,2000,Church St,Nashville,TN,Davidson County,37203,US,Saint Thomas Midtown Hospital
440144,HARTON REGIONAL MEDICAL CENTER,1801 N JACKSON ST BOX 460,TULLAHOMA,Tennessee,37388,TN - Nashville,35.383491,-86.231222,1,range_interpolation,1801,N Jackson St,Tullahoma,TN,Coffee County,37388,US,Harton Regional Medical Center
440150,TRISTAR SUMMIT MEDICAL CENTER,5655 FRIST BLVD,HERMITAGE,Tennessee,37076,TN - Nashville,36.176899,-86.608473,1,rooftop,5655,Frist Blvd,Hermitage,TN,Davidson County,37076,US,Tristar Summit Medical Center
440151,SAINT THOMAS RIVER PARK HOSPITAL,1559 SPARTA STREET,MC MINNVILLE,Tennessee,37110,TN - Nashville,35.698912,-85.742153,1,range_interpolation,1559,Sparta St,Mcminnville,TN,Warren County,37110,US,Saint Thomas River Park Hospital
440152,REGIONAL ONE HEALTH,877 JEFFERSON AVENUE,MEMPHIS,Tennessee,38103,TN - Memphis,35.142214,-90.031575,1,rooftop,877,Jefferson Ave,Memphis,TN,Shelby County,38103,US,Regional One Health
440156,PARKRIDGE MEDICAL CENTER,2333 MCCALLIE AVE,CHATTANOOGA,Tennessee,37404,TN - Chattanooga,35.034727,-85.26761,1,rooftop,2333,McCallie Ave,Chattanooga,TN,Hamilton County,37404,US,Parkridge Medical Center
440159,DELTA MEDICAL CENTER,3000 GETWELL RD,MEMPHIS,Tennessee,38118,TN - Memphis,35.066884,-89.931467,1,rooftop,3000,Getwell Rd,Memphis,TN,Shelby County,38118,US,Delta Medical Center
440161,TRISTAR CENTENNIAL MEDICAL CENTER,2300 PATTERSON STREET,NASHVILLE,Tennessee,37203,TN - Nashville,36.154094,-86.809406,1,rooftop,2300,Patterson St,Nashville,TN,Davidson County,37203,US,Tristar Centennial Medical Center
440173,PARKWEST MEDICAL CENTER,9352 PARK WEST BLVD,KNOXVILLE,Tennessee,37923,TN - Knoxville,35.918089,-84.096694,1,range_interpolation,9352,Park West Blvd,Knoxville,TN,Knox County,37923,US,Parkwest Medical Center
440175,SOUTHERN TENNESSEE REGIONAL HEALTH SYSTEM LAWRENCE,HWY 43 S BOX 847,LAWRENCEBURG,Tennessee,38464,TN - Nashville,35.227213,-87.335194,1,street_center,,Us Hwy 43 S,Lawrenceburg,TN,Lawrence County,38464,US,Southern Tennessee Regional Health System Lawrence
440176,INDIAN PATH MEDICAL CENTER,2000 BROOKSIDE DR,KINGSPORT,Tennessee,37660,TN - Kingsport,36.557126,-82.51734,0.9,range_interpolation,2000,Brookside Ln,Kingsport,TN,Sullivan County,37660,US,Indian Path Medical Center
440183,ST FRANCIS HOSPITAL,5959 PARK AVE,MEMPHIS,Tennessee,38119,TN - Memphis,35.098132,-89.864643,1,rooftop,5959,Park Ave,Memphis,TN,Shelby County,38119,US,St Francis Hospital
440185,TENNOVA HEALTHCARE-CLEVELAND,2305 CHAMBLISS AVE NW,CLEVELAND,Tennessee,37311,TN - Chattanooga,35.176112,-84.868963,1,range_interpolation,2305,Chambliss Ave NW,Cleveland,TN,Bradley County,37311,US,Tennova Healthcare-Cleveland
440189,TENNOVA HEALTHCARE-REGIONAL JACKSON,367 HOSPITAL BLVD,JACKSON,Tennessee,38305,TN - Jackson,35.683964,-88.852873,1,range_interpolation,367,Hospital Blvd,Jackson,TN,Madison County,38305,US,Tennova Healthcare-Regional Jackson
440192,SAINT THOMAS HIGHLANDS HOSPITAL,401 SEWELL DR,SPARTA,Tennessee,38583,TN - Nashville,35.948217,-85.477151,1,range_interpolation,401,Sewell Dr,Sparta,TN,White County,38583,US,Saint Thomas Highlands Hospital
440193,UNIVERSITY MEDICAL CENTER,1411 BADDOUR PARKWAY,LEBANON,Tennessee,37087,TN - Nashville,36.219452,-86.328748,1,range_interpolation,1411,W Baddour Pkwy,Lebanon,TN,Wilson County,37087,US,University Medical Center
440194,TRISTAR HENDERSONVILLE MEDICAL CENTER,355 NEW SHACKLE ISLAND RD,HENDERSONVILLE,Tennessee,37075,TN - Nashville,36.3246,-86.620184,1,range_interpolation,355,New Shackle Island Rd,Hendersonville,TN,Sumner County,37075,US,Tristar Hendersonville Medical Center
440197,TRISTAR SOUTHERN HILLS MEDICAL CENTER,391 WALLACE RD,NASHVILLE,Tennessee,37211,TN - Nashville,36.072545,-86.716737,1,range_interpolation,391,Wales Dr,Nashville,TN,Davidson County,37211,US,Tristar Southern Hills Medical Center
440218,SAINT THOMAS HOSPITAL FOR SPECIALTY SURGERY,2011 MURPHY AVENUE,NASHVILLE,Tennessee,37203,TN - Nashville,36.155473,-86.803617,1,rooftop,2011,Murphy Ave,Nashville,TN,Davidson County,37203,US,Saint Thomas Hospital For Specialty Surgery
440227,TRISTAR STONECREST MEDICAL CENTER,200 STONECREST BOULEVARD,SMYRNA,Tennessee,37167,TN - Nashville,35.975245,-86.565079,1,rooftop,200,Stonecrest Blvd,Smyrna,TN,Rutherford County,37167,US,Tristar Stonecrest Medical Center
440228,SAINT FRANCIS BARTLETT MEDICAL CENTER,2986 KATE BOND RD,BARTLETT,Tennessee,38133,TN - Memphis,35.206908,-89.800727,1,rooftop,2986,Kate Bond Blvd,Memphis,TN,Shelby County,38133,US,Saint Francis Bartlett Medical Center
450002,PROVIDENCE MEMORIAL HOSPITAL,2001 N OREGON ST,EL PASO,Texas,79902,TX - El Paso,31.771502,-106.499726,1,range_interpolation,2001,N Oregon St,El Paso,TX,El Paso County,79902,US,Providence Memorial Hospital
450007,PETERSON REGIONAL MEDICAL CENTER,551 HILL COUNTRY DRIVE,KERRVILLE,Texas,78028,TX - San Antonio,30.042519,-99.149706,0.8,street_center,,Hill Country Dr,Kerrville,TX,Kerr County,78028,US,Peterson Regional Medical Center
450010,UNITED REGIONAL HEALTH CARE SYSTEM,1600 11TH STREET,WICHITA FALLS,Texas,76301,TX - Wichita Falls,33.902797,-98.500328,1,range_interpolation,1600,11th St,Wichita Falls,TX,Wichita County,76301,US,United Regional Health Care System
450011,ST JOSEPH REGIONAL HEALTH CENTER,2801 FRANCISCAN DR,BRYAN,Texas,77802,TX - Bryan,30.655131,-96.346555,0.9,range_interpolation,2801,Fransiscan,Bryan,TX,Brazos County,77802,US,St Joseph Regional Health Center
450015,PARKLAND HEALTH AND HOSPITAL SYSTEM,5200 HARRY HINES BLVD,DALLAS,Texas,75235,TX - Dallas,32.810574,-96.835766,0.9,range_interpolation,5200,Harry Hines Blvd,Dallas,TX,Dallas County,75235,US,Parkland Health And Hospital System
450018,UNIVERSITY OF TEXAS MEDICAL BRANCH,301 UNIVERSITY BOULEVARD,GALVESTON,Texas,77555,TX - Houston,29.311272,-94.775875,1,range_interpolation,301,University Blvd,Galveston,TX,Galveston County,77555,US,University Of Texas Medical Branch
450021,BAYLOR UNIVERSITY MEDICAL CENTER,3500 GASTON AVE,DALLAS,Texas,75246,TX - Dallas,32.790398,-96.78104,1,range_interpolation,3500,Gaston Ave,Dallas,TX,Dallas County,75246,US,Baylor University Medical Center
450023,CITIZENS MEDICAL CENTER,2701 HOSPITAL DRIVE,VICTORIA,Texas,77901,TX - Victoria,28.8136,-96.976804,1,range_interpolation,2701,Hospital Dr,Victoria,TX,Victoria County,77901,US,Citizens Medical Center
